datetime,temperature,humidity,wind_speed,PM2.5,PM10,O3,NO2,SO2,CO,O3_8h,AQI,Primary
2026-03-25 16:00:00,18.4,60,10.6,50.9125,74.575,63.730000000000004,49.0,2.970496031746032,0.6000000000000001,67.75040350101287,70,PM2.5
2026-03-25 17:00:00,17.1,66,12.1,59.635,85.56233928571429,54.36,58.0,3.993327380952381,0.7000000000000001,67.7995761200605,81,PM2.5
2026-03-25 18:00:00,15.4,74,9.7,64.325,94.535,43.31,64.3,3.0,0.8,65.59296228077478,87,PM2.5
2026-03-25 19:00:00,13.7,82,2.4,70.57,103.535,39.945,70.0,3.0,0.8664999999999998,62.091521060536685,94,PM2.5
2026-03-25 20:00:00,12.2,88,0.9,70.85169988344988,102.585,39.505,70.0,3.0,0.806,57.991697061618936,95,PM2.5
2026-03-25 21:00:00,11.1,92,2.5,71.96531994394495,104.89,39.00858008658009,71.0,3.0,0.9799999999999998,53.617769572441446,96,PM2.5
2026-03-25 22:00:00,10.4,96,0.4,73.87753141303142,106.425,37.0153658008658,70.90954193937728,3.0,0.917875,48.61969029754967,99,PM2.5
2026-03-25 23:00:00,10.0,98,3.1,74.12724639249639,108.425,37.04787014374514,71.85031855165388,3.0,1.0929765873015873,44.24022700389888,99,PM2.5
2026-03-26 00:00:00,9.7,100,2.7,75.13449386724386,109.425,36.045814588189586,72.79013540147074,2.705,1.0265,40.77970382742258,100,PM2.5
2026-03-26 01:00:00,9.5,100,5.2,75.79147906260407,110.61407936507936,35.04481458818959,73.7918020681374,2.705,1.1639428571428572,38.365305650946276,101,PM2.5
2026-03-26 02:00:00,9.3,100,7.2,76.78335514485515,110.86030591630592,34.04326696914197,74.7918020681374,2.705,1.1032619047619048,37.20696402208902,102,PM2.5
2026-03-26 03:00:00,9.2,100,9.3,72.24433333333333,105.04663095238095,38.208664682539684,69.42,2.545,1.1342349206349205,36.98992210740648,97,PM2.5
2026-03-26 04:00:00,9.4,100,8.8,71.36540476190476,105.28041666666667,37.778664682539684,70.445,2.61,1.1342349206349205,36.774130192723945,95,PM2.5
2026-03-26 05:00:00,10.0,99,8.5,72.361,105.27674999999999,36.3819623015873,70.445,2.61,1.1342349206349205,36.445802969599846,97,PM2.5
2026-03-26 06:00:00,11.2,92,8.7,71.361,104.27475,37.3838373015873,69.445,2.61,1.0342349206349206,36.49186190719003,95,PM2.5
2026-03-26 07:00:00,12.8,85,10.3,68.37,101.32813095238095,40.015,66.425,2.63,0.933804365079365,36.86275313922189,92,PM2.5
2026-03-26 08:00:00,14.4,78,10.4,64.24314285714286,95.14895238095238,47.48916666666667,61.28785714285714,2.34,0.8334769841269841,38.29317214903153,87,PM2.5
2026-03-26 09:00:00,16.0,71,11.2,58.21791666666667,87.795,53.96453571428572,54.85,1.455,0.7116523809523809,40.65813728979354,79,PM2.5
2026-03-26 10:00:00,17.4,65,10.2,52.14791666666667,79.39969322344322,60.94737896825397,48.61562698412698,1.905,0.6114261904761904,44.02115128968254,71,PM2.5
2026-03-26 11:00:00,18.5,60,9.4,46.31381349206349,71.39073056110556,67.95507142857143,43.8546746031746,1.905,0.5115428571428571,47.739452132936506,64,PM2.5
2026-03-26 12:00:00,19.2,57,8.6,43.68637698412698,65.41,72.30414754689755,40.35940476190476,1.91,0.4533547619047618,52.055137490981245,61,PM2.5
2026-03-26 13:00:00,19.5,56,7.3,44.0,66.0,74.0,42.0,2.0,0.3999999999999999,56.757392203282826,61,PM2.5
2026-03-26 14:00:00,19.6,55,5.2,43.0,64.0,77.0,41.0,2.0,0.29999999999999993,61.70941254058442,60,PM2.5
2026-03-26 15:00:00,19.3,57,2.3,46.895995670995674,70.38,72.04637113580864,43.910970510805846,2.0,0.4950000000000001,65.7133339325605,65,PM2.5
2026-03-26 16:00:00,18.5,60,2.6,50.9125,74.575,63.730000000000004,49.0,2.994327380952381,0.6000000000000001,67.74343809922716,70,PM2.5
2026-03-26 17:00:00,17.2,66,6.2,59.635,85.56133928571428,54.36,58.0,3.994327380952381,0.7000000000000001,67.79287113494145,81,PM2.5
2026-03-26 18:00:00,15.5,74,5.7,64.325,94.535,43.31,64.3,3.0,0.8,65.5881987639097,87,PM2.5
2026-03-26 19:00:00,13.8,82,4.5,70.57,103.535,39.945,70.0,3.0,0.8664999999999998,62.08693983533828,94,PM2.5
2026-03-26 20:00:00,12.3,88,4.9,70.86,102.585,39.505,70.0,3.0,0.806,57.98704639197608,95,PM2.5
2026-03-26 21:00:00,11.2,92,10.6,71.94870797258297,104.89,39.01279437229437,71.0,3.0,0.9799999999999998,53.613645688512875,96,PM2.5
2026-03-26 22:00:00,10.5,96,19.7,73.91397186147186,106.425,37.02473484848485,70.90954193937728,3.004248737373737,0.917875,48.61673754457348,99,PM2.5
2026-03-26 23:00:00,10.1,98,20.6,74.11916946941948,108.425,37.042433635808635,71.85174712308246,3.0,1.0929765873015873,44.24124535707349,99,PM2.5
2026-03-27 00:00:00,9.8,100,18.7,75.12424973637474,109.425,36.05024415168165,72.79156397289931,2.705,1.0265,40.78127587603369,100,PM2.5
2026-03-27 01:00:00,9.6,100,14.7,75.77328721278721,110.6126507936508,35.043981254856256,73.79323063956598,2.705,1.1651196428571429,38.36677353289072,101,PM2.5
2026-03-27 02:00:00,9.4,100,12.8,76.78200044400045,110.85219841269841,34.04426696914197,74.7918020681374,2.705,1.1054529761904763,37.208556904033465,102,PM2.5
2026-03-27 03:00:00,9.3,100,13.6,72.24814285714285,105.06234523809523,38.19342658730159,69.42333333333333,2.545,1.1341531746031746,36.989610227446164,97,PM2.5
2026-03-27 04:00:00,9.5,100,14.0,71.36242857142857,105.28294047619048,37.77080753968254,70.445,2.61,1.134124603174603,36.77283616990648,95,PM2.5
2026-03-27 05:00:00,10.1,99,12.0,72.361,105.27475,36.3769623015873,70.445,2.61,1.1342079365079365,36.4433571610681,97,PM2.5
2026-03-27 06:00:00,11.3,92,9.4,71.361,104.27275,37.38512301587301,69.445,2.61,1.0341246031746032,36.488405681991615,95,PM2.5
2026-03-27 07:00:00,12.9,85,7.9,68.37,101.32075,40.015,66.425,2.63,0.9339162698412699,36.859976477515545,92,PM2.5
2026-03-27 08:00:00,14.5,78,6.9,64.24,95.125,47.49,61.285,2.34,0.8331999999999999,38.28994595855533,87,PM2.5
2026-03-27 09:00:00,16.1,71,5.2,58.21791666666667,87.795,53.96453571428572,54.85,1.455,0.7111095238095237,40.65501526598401,79,PM2.5
2026-03-27 10:00:00,17.5,65,7.6,52.14791666666667,79.36073056110556,60.96291071428571,48.614674603174606,1.905,0.610192857142857,44.01984573412698,71,PM2.5
2026-03-27 11:00:00,18.6,60,6.8,46.31381349206349,71.39073056110556,67.95507142857143,43.8546746031746,1.905,0.5114,47.74005133928571,64,PM2.5
2026-03-27 12:00:00,19.3,57,4.8,43.68988888888889,65.41,72.30819516594516,40.367001984126986,1.91,0.45298095238095226,52.05722479256854,61,PM2.5
2026-03-27 13:00:00,19.6,56,4.5,44.0,66.0,74.0,42.0,2.0,0.3999999999999999,56.76010450487013,61,PM2.5
2026-03-27 14:00:00,19.7,55,7.1,43.0,64.0,77.0,41.0,2.0,0.29999999999999993,61.711964127886006,60,PM2.5
2026-03-27 15:00:00,19.4,57,8.6,46.89716233766234,70.38,72.04443363580863,43.910970510805846,2.0,0.4950000000000001,65.71564333236209,65,PM2.5
2026-03-27 16:00:00,18.6,60,8.5,50.91125,74.575,63.730000000000004,49.0,2.994327380952381,0.6000000000000001,67.74564333236208,70,PM2.5
2026-03-27 17:00:00,17.3,66,11.2,59.635,85.56133928571428,54.36,58.0,3.994327380952381,0.7000000000000001,67.79507636807637,81,PM2.5
2026-03-27 18:00:00,15.6,74,11.8,64.325,94.535,43.31,64.3,3.0,0.8,65.58846252879066,87,PM2.5
2026-03-27 19:00:00,13.9,82,12.8,70.57,103.535,39.945,70.0,3.0,0.8664999999999998,62.087203600219226,94,PM2.5
2026-03-27 20:00:00,12.4,88,12.4,70.86,102.585,39.505,70.0,3.0,0.806,57.98680420447608,95,PM2.5
2026-03-27 21:00:00,11.3,92,12.0,71.97568181818181,104.89,39.0,71.0,3.0,0.9799999999999998,53.61180420447608,96,PM2.5
2026-03-27 22:00:00,10.6,96,11.3,73.91034848484848,106.425,37.0,70.91097051080584,3.0,0.917875,48.61180420447608,99,PM2.5
2026-03-27 23:00:00,10.2,98,10.4,74.12434695859696,108.425,37.04244445831946,71.85174712308246,3.0,1.0929765873015873,44.23655555728993,99,PM2.5
2026-03-28 00:00:00,9.9,100,8.6,75.12843426018426,109.425,36.04017173104673,72.79323063956598,2.705,1.0265,40.775327023670776,100,PM2.5
2026-03-28 01:00:00,9.7,100,4.2,75.78162794150295,110.62,35.04017173104673,73.79323063956598,2.705,1.1619833333333334,38.360348490051614,101,PM2.5
2026-03-28 02:00:00,9.5,100,1.4,76.77541527916527,110.85219841269841,34.04017173104673,74.79323063956598,2.705,1.1024833333333335,37.20161995643245,102,PM2.5
2026-03-28 03:00:00,9.4,100,0.4,72.25131746031747,105.06294047619048,38.22049404761905,69.42333333333333,2.545,1.1324999999999998,36.98605671238484,97,PM2.5
2026-03-28 04:00:00,9.6,100,0.3,71.36635714285714,105.30372619047618,37.79049404761905,70.45033333333333,2.61,1.1324999999999998,36.77174346833722,95,PM2.5
2026-03-28 05:00:00,10.2,99,1.6,72.36242857142857,105.28008333333334,36.407940476190475,70.445,2.61,1.1324999999999998,36.447736027861026,97,PM2.5
2026-03-28 06:00:00,11.4,92,3.1,71.362,104.27275,37.413226190476195,69.445,2.61,1.0325,36.499389301670554,95,PM2.5
