位置 (米 m) 运行#1,相对强度 运行#1,位置 (米 m) 运行#2,相对强度 运行#2,位置 (米 m) 运行#3,相对强度 运行#3,位置 (米 m) 运行#4,相对强度 运行#4
,,,,0.071878,0.28839,,
,,,,0.071917,0.32990,,
,,,,0.071937,0.34952,,
,,,,0.071957,0.38461,,
,,,,0.071996,0.40170,,
,,,,0.072016,0.43732,,
,,,,0.072036,0.45461,,
,,,,0.072055,0.48685,,
,,,,0.072095,0.49794,,
,,,,0.072115,0.52499,,
,,,,0.072134,0.55826,,
,,,,0.072174,0.57729,,
,,,,0.072193,0.60139,,
,,,,0.072233,0.62173,,
,,,,0.072253,0.64331,,
,,,,0.072292,0.66212,,
,,,,0.072312,0.70038,,
,,,,0.072351,0.70230,,
,,,,0.072371,0.70271,,
,,,,0.072410,0.73354,,
,,,,0.072430,0.72266,,
,,,,0.072470,0.73700,,
,,,,0.072489,0.73343,,
,,,,0.072509,0.72998,,
,,,,0.072549,0.72632,,
,,,,0.072568,0.72275,,
,,,,0.072588,0.71625,,
,,,,0.072627,0.70363,,
,,,,0.072647,0.68948,,
,,,,0.072687,0.67352,,
,,,,0.072706,0.66284,,
,,,,0.072746,0.64423,,
,,,,0.072785,0.62967,,
,,,,0.072805,0.60516,,
,,,,0.072844,0.58542,,
,,,,0.072884,0.55511,,
,,,,0.072904,0.53781,,
,,,,0.072943,0.50272,,
,,,,0.072982,0.48959,,
,,,,0.073002,0.44545,,
,,,,0.073042,0.42755,,
,,,,0.073061,0.40588,,
,,,,0.073101,0.37241,,
,,,,0.073121,0.35135,,
,,,,0.073160,0.31087,,
,,,,0.073180,0.29744,,
,,,,0.073219,0.26520,,
,,,,0.073239,0.24892,,
,,,,0.073259,0.23041,,
,,,,0.073298,0.20630,,
,,,,0.073318,0.19266,,
,,,,0.073338,0.16632,,
,,,,0.073377,0.15298,,
,,,,0.073397,0.13173,,
,,,,0.073416,0.11850,,
,,,,0.073456,0.10762,,
,,,,0.073476,0.091644,,
,,,,0.073515,0.082794,,
,,,,0.073535,0.069366,,
,,,,0.073574,0.058289,,
,,,,0.073594,0.054932,,
,,,,0.073633,0.045364,,
,,,,0.073653,0.041290,,
,,,,0.073693,0.039673,,
,,,,0.073712,0.034271,,
,,,,0.073732,0.034576,,
,,,,0.073771,0.037430,,
,,,,0.073791,0.034882,,
,,,,0.073811,0.037537,,
,,,,0.073831,0.044754,,
,,,,0.073850,0.045670,,
,,,,0.073870,0.048111,,
,,,,0.073890,0.055130,,
,,,,0.073910,0.057770,,
,,,,0.073910,0.063065,,
,,,,0.073929,0.065506,,
,,,,0.073949,0.068970,,
,,,,0.073949,0.078827,,
,,,,0.073969,0.082596,,
,,,,0.073969,0.083008,,
,,,,0.073988,0.091034,,
,,,,0.073988,0.097046,,
,,,,0.074008,0.10132,,
,,,,0.074008,0.10233,,
,,,,0.074028,0.10538,,
,,,,0.074028,0.11800,,
,,,,0.074028,0.11769,,
,,,,0.074048,0.11728,,
,,,,0.074048,0.11758,,
,,,,0.074048,0.12360,,
,,,,0.074067,0.13040,,
,,,,0.074067,0.12573,,
,,,,0.074067,0.13153,,
,,,,0.074067,0.13101,,
,,,,0.074067,0.14008,,
,,,,0.074067,0.13275,,
,,,,0.074067,0.13824,,
,,,,0.074067,0.13885,,
,,,,0.074087,0.14241,,
,,,,0.074087,0.14474,,
,,,,0.074087,0.14291,,
,,,,0.074087,0.14810,,
,,,,0.074087,0.15076,,
,,,,0.074087,0.15512,,
,,,,0.074087,0.15543,,
,,,,0.074087,0.16153,,
,,,,0.074107,0.16113,,
,,,,0.074107,0.16286,,
,,,,0.074107,0.16174,,
,,,,0.074107,0.16144,,
,,,,0.074107,0.16541,,
,,,,0.074107,0.16103,,
,,,,0.074107,0.16275,,
,,,,0.074107,0.16541,,
,,,,0.074107,0.16397,,
,,,,0.074107,0.16591,,
,,,,0.074107,0.16591,,
,,,,0.074107,0.17018,,
,,,,0.074107,0.17059,,
,,,,0.074127,0.17273,,
,,,,0.074127,0.17303,,
,,,,0.074127,0.17953,,
,,,,0.074127,0.17964,,
,,,,0.074146,0.18289,,
,,,,0.074146,0.18788,,
,,,,0.074166,0.19540,,
,,,,0.074166,0.21097,,
,,,,0.074166,0.21260,,
,,,,0.074186,0.21158,,
,,,,0.074205,0.22592,,
,,,,0.074205,0.23508,,
,,,,0.074225,0.23895,,
,,,,0.074245,0.25533,,
,,,,0.074265,0.26071,,
,,,,0.074284,0.27791,,
,,,,0.074284,0.28320,,
,,,,0.074304,0.28981,,
,,,,0.074324,0.30252,,
,,,,0.074344,0.30984,,
,,,,0.074344,0.32327,,
,,,,0.074363,0.32693,,
,,,,0.074383,0.34119,,
,,,,0.074403,0.34882,,
,,,,0.074403,0.35522,,
,,,,0.074422,0.36050,,
,,,,0.074442,0.36946,,
,,,,0.074462,0.37720,,
,,,,0.074482,0.38370,,
,,,,0.074482,0.38788,,
,,,,0.074501,0.39774,,
,,,,0.074521,0.40192,,
,,,,0.074521,0.40527,,
,,,,0.074541,0.41229,,
,,,,0.074560,0.41930,,
,,,,0.074560,0.42297,,
,,,,0.074580,0.42235,,
,,,,0.074600,0.42622,,
,,,,0.074620,0.42725,,
,,,,0.074639,0.42845,,
,,,,0.074639,0.43396,,
,,,,0.074659,0.43568,,
,,,,0.074679,0.44321,,
,,,,0.074718,0.44464,,
,,,,0.074738,0.44412,,
,,,,0.074777,0.44046,,
,,,,0.074797,0.44514,,
,,,,0.074837,0.43497,,
,,,,0.074896,0.42897,,
,,,,0.074935,0.41290,,
,,,,0.074975,0.40334,,
,,,,0.075014,0.39407,,
,,,,0.075073,0.36427,,
,,,,0.075133,0.34821,,
,,,,0.075172,0.31483,,
,,,,0.075231,0.29694,,
,,,,0.075290,0.25491,,
,,,,0.075349,0.23019,,
,,,,0.075409,0.20853,,
,,,,0.075488,0.16286,,
,,,,0.075547,0.13509,,
,,,,0.075606,0.098053,,
,,,,0.075685,0.083008,,
,,,,0.075744,0.067139,,
,,,,0.075803,0.045166,,
,,,,0.075862,0.036713,,
,,,,0.075941,0.033463,,
,,,,0.076000,0.032654,,
,,,,0.076060,0.033661,,
,,,,0.076138,0.046585,,
,,,,0.076217,0.058182,,
,,,,0.076277,0.068359,,
,,,,0.076355,0.091141,,
,,,,0.076434,0.10651,,
,,,,0.076513,0.13356,,
,,,,0.076592,0.14536,,
,,,,0.076651,0.15523,,
,,,,0.076730,0.18036,,
,,,,0.076809,0.18716,,
,,,,0.076868,0.19958,,
,,,,0.076947,0.20294,,
,,,,0.077026,0.20334,,
,,,,0.077085,0.20599,,
,,,,0.077164,0.19836,,
,,,,0.077223,0.18758,,
,,,,0.077302,0.17740,,
,,,,0.077381,0.16174,,
,,,,0.077440,0.15289,,
,,,,0.077519,0.14078,,
,,,,0.077578,0.12083,,
,,,,0.077657,0.10803,,
,,,,0.077716,0.093079,,
,,,,0.077776,0.083313,,
,,,,0.077815,0.074768,,
,,,,0.077874,0.065613,,
,,,,0.077914,0.061234,,
,,,,0.077953,0.049438,,
,,,,0.077993,0.046692,,
,,,,0.078032,0.043732,,
,,,,0.078072,0.038345,,
,,,,0.078111,0.037323,,
,,,,0.078150,0.033264,,
,,,,0.078190,0.031937,,
,,,,0.078229,0.031128,,
,,,,0.078249,0.029297,,
,,,,0.078289,0.027557,,
,,,,0.078308,0.028168,,
,,,,0.078328,0.026443,,
,,,,0.078348,0.027863,,
,,,,0.078387,0.025940,,
,,,,0.078407,0.028885,,
,,,,0.078427,0.030197,,
,,,,0.078446,0.028381,,
,,,,0.078466,0.027771,,
,,,,0.078466,0.029083,,
,,,,0.078486,0.031631,,
,,,,0.078505,0.030411,,
,,,,0.078525,0.030914,,
,,,,0.078545,0.034271,,
,,,,0.078565,0.034073,,
,,,,0.078565,0.032959,,
,,,,0.078584,0.035400,,
,,,,0.078604,0.036209,,
,,,,0.078624,0.038757,,
,,,,0.078624,0.036819,,
,,,,0.078644,0.036316,,
,,,,0.078663,0.041901,,
,,,,0.078683,0.042206,,
,,,,0.078703,0.042816,,
,,,,0.078722,0.042618,,
,,,,0.078742,0.044952,,
,,,,0.078762,0.047607,,
,,,,0.078782,0.046783,,
,,,,0.078821,0.050354,,
,,,,0.078841,0.052078,,
,,,,0.078861,0.054306,,
,,,,0.078900,0.054626,,
,,,,0.078920,0.058289,,
,,,,0.078959,0.058990,,
,,,,0.078999,0.062454,,
,,,,0.079038,0.062454,,
,,,,0.079078,0.060623,,
,,,,0.079117,0.062759,,
,,,,0.079176,0.065201,,
,,,,0.079216,0.064392,,
,,,,0.079255,0.063065,,
,,,,0.079314,0.065613,,
,,,,0.079373,0.065308,,
,,,,0.079413,0.061035,,
,,,,0.079472,0.059097,,
,,,,0.079531,0.053497,,
,,,,0.079590,0.055328,,
,,,,0.079650,0.051773,,
,,,,0.079709,0.047302,,
,,,,0.079788,0.046890,,
,,,,0.079847,0.040070,,
,,,,0.079926,0.037231,,
,,,,0.080005,0.035599,,
,,,,0.080064,0.032852,,
,,,,0.080143,0.032959,,
,,,,0.080222,0.030518,,
,,,,0.080281,0.026749,,
,,,,0.080360,0.029999,,
,,,,0.080419,0.028671,,
,,,,0.080458,0.025223,,
,,,,0.080517,0.026138,,
,,,,0.080577,0.027557,,
,,,,0.080636,0.026855,,
,,,,0.080695,0.026443,,
,,,,0.080754,0.025330,,
,,,,0.080813,0.026138,,
,,,,0.080892,0.025620,,
,,,,0.080971,0.025024,,
,,,,0.081030,0.025528,,
,,,,0.081109,0.026749,,
,,,,0.081149,0.026245,,
,,,,0.081188,0.025330,,
,,,,0.081228,0.024414,,
,,,,0.081247,0.027054,,
,,,,0.081287,0.026550,,
,,,,0.081326,0.025024,,
,,,,0.081366,0.022980,,
,,,,0.081385,0.025421,,
,,,,0.081425,0.026337,,
,,,,0.081445,0.024506,,
,,,,0.081484,0.023193,,
,,,,0.081504,0.024002,,
,,,,0.081523,0.025620,,
,,,,0.081543,0.024506,,
,,,,0.081563,0.022980,,
,,,,0.081583,0.024414,,
,,,,0.081602,0.025726,,
,,,,0.081602,0.024918,,
,,,,0.081622,0.025330,,
,,,,0.081622,0.025726,,
,,,,0.081622,0.026031,,
,,,,0.081622,0.022980,,
,,,,0.081622,0.022888,,
,,,,0.081642,0.024918,,
,,,,0.081642,0.026245,,
,,,,0.081642,0.024002,,
,,,,0.081642,0.023499,,
,,,,0.081642,0.024506,,
,,,,0.081642,0.025726,,
,,,,0.081642,0.023392,,
,,,,0.081642,0.023087,,
,,,,0.081661,0.025726,,
,,,,0.081661,0.026245,,
,,,,0.081661,0.024918,,
,,,,0.081661,0.023285,,
,,,,0.081661,0.025116,,
,,,,0.081661,0.025116,,
,,,,0.081661,0.024414,,
,,,,0.081681,0.023392,,
,,,,0.081681,0.024811,,
,,,,0.081681,0.024002,,
,,,,0.081701,0.023895,,
,,,,0.081721,0.022888,,
,,,,0.081721,0.024506,,
,,,,0.081740,0.026749,,
,,,,0.081760,0.023499,,
,,,,0.081780,0.024612,,
,,,,0.081800,0.024506,,
,,,,0.081819,0.026550,,
,,,,0.081839,0.024307,,
,,,,0.081859,0.024612,,
,,,,0.081878,0.026550,,
,,,,0.081878,0.026031,,
,,,,0.081898,0.025223,,
,,,,0.081918,0.025223,,
,,,,0.081938,0.024918,,
,,,,0.081938,0.025833,,
,,,,0.081957,0.023895,,
,,,,0.081977,0.024719,,
,,,,0.081997,0.026245,,
,,,,0.081997,0.025116,,
,,,,0.082017,0.024918,,
,,,,0.082036,0.024002,,
,,,,0.082036,0.025421,,
,,,,0.082056,0.026031,,
,,,,0.082056,0.024002,,
,,,,0.082076,0.024811,,
,,,,0.082076,0.026138,,
,,,,0.082076,0.027145,,
,,,,0.082095,0.024109,,
,,,,0.082095,0.026443,,
,,,,0.082095,0.025940,,
,,,,0.082095,0.028473,,
,,,,0.082095,0.025940,,
,,,,0.082115,0.024414,,
,,,,0.082115,0.028275,,
,,,,0.082115,0.025833,,
,,,,0.082115,0.024506,,
,,,,0.082115,0.024811,,
,,,,0.082115,0.027359,,
,,,,0.082115,0.027557,,
,,,,0.082135,0.026031,,
,,,,0.082135,0.023697,,
,,,,0.082135,0.026245,,
,,,,0.082135,0.026855,,
,,,,0.082135,0.026550,,
,,,,0.082135,0.026855,,
,,,,0.082155,0.026031,,
,,,,0.082155,0.026855,,
,,,,0.082155,0.025024,,
,,,,0.082155,0.026031,,
,,,,0.082174,0.026550,,
,,,,0.082174,0.026855,,
,,,,0.082174,0.026642,,
,,,,0.082174,0.025833,,
,,,,0.082194,0.026947,,
,,,,0.082194,0.028275,,
,,,,0.082194,0.023804,,
,,,,0.082214,0.023392,,
,,,,0.082214,0.025421,,
,,,,0.082214,0.026138,,
,,,,0.082234,0.025528,,
,,,,0.082234,0.024506,,
,,,,0.082234,0.027145,,
,,,,0.082253,0.025330,,
,,,,0.082253,0.024918,,
,,,,0.082253,0.025024,,
,,,,0.082273,0.027466,,
,,,,0.082273,0.025116,,
,,,,0.082273,0.024918,,
,,,,0.082293,0.023895,,
,,,,0.082293,0.025116,,
,,,,0.082312,0.025620,,
,,,,0.082312,0.023895,,
,,,,0.082312,0.023285,,
,,,,0.082332,0.027252,,
,,,,0.082332,0.025024,,
,,,,0.082332,0.025940,,
,,,,0.082352,0.023193,,
,,,,0.082352,0.026855,,
,,,,0.082352,0.024918,,
,,,,0.082352,0.026245,,
,,,,0.082372,0.025421,,
,,,,0.082372,0.026749,,
,,,,0.082372,0.025620,,
,,,,0.082391,0.024918,,
,,,,0.082391,0.025940,,
,,,,0.082411,0.026855,,
,,,,0.082411,0.026443,,
,,,,0.082431,0.026245,,
,,,,0.082431,0.025024,,
,,,,0.082450,0.026443,,
,,,,0.082470,0.027145,,
,,,,0.082470,0.025116,,
,,,,0.082490,0.023285,,
,,,,0.082510,0.027252,,
,,,,0.082529,0.026550,,
,,,,0.082569,0.024307,,
,,,,0.082589,0.025421,,
,,,,0.082628,0.026550,,
,,,,0.082648,0.025726,,
,,,,0.082687,0.025116,,
,,,,0.082746,0.025330,,
,,,,0.082786,0.027054,,
,,,,0.082845,0.027145,,
,,,,0.082924,0.024918,,
,,,,0.082983,0.025421,,
,,,,0.083062,0.026749,,
,,,,0.083161,0.029297,,
,,,,0.083239,0.028778,,
,,,,0.083338,0.030106,,
,,,,0.083456,0.032349,,
,,,,0.083555,0.035797,,
,,,,0.083673,0.037018,,
,,,,0.083792,0.040176,,
,,,,0.083890,0.042114,,
,,,,0.083989,0.044037,,
,,,,0.084088,0.042511,,
,,,,0.084186,0.042419,,
,,,,0.084285,0.044754,,
,,,,0.084384,0.044754,,
,,,,0.084482,0.043121,,
,,,,0.084561,0.038651,,
,,,,0.084660,0.038147,,
,,,,0.084739,0.037125,,
,,,,0.084837,0.033569,,
,,,,0.084916,0.028168,,
,,,,0.084995,0.027664,,
,,,,0.085074,0.025833,,
,,,,0.085133,0.025330,,
,,,,0.085192,0.026031,,
,,,,0.085271,0.028473,,
,,,,0.085330,0.028168,,
,,,,0.085390,0.028076,,
,,,,0.085449,0.030106,,
,,,,0.085508,0.033661,,
,,,,0.085567,0.036407,,
,,,,0.085626,0.038452,,
,,,,0.085685,0.041702,,
,,,,0.085745,0.049637,,
,,,,0.085804,0.052994,,
,,,,0.085843,0.051254,,
,,,,0.085902,0.058075,,
,,,,0.085962,0.062454,,
,,,,0.086021,0.064392,,
,,,,0.086080,0.063370,,
,,,,0.086139,0.064789,,
,,,,0.086198,0.067841,,
,,,,0.086257,0.068756,,
,,,,0.086317,0.068451,,
,,,,0.086376,0.068756,,
,,,,0.086435,0.069061,,
,,,,0.086494,0.065399,,
,,,,0.086553,0.062958,,
,,,,0.086612,0.062347,,
,,,,0.086691,0.057159,,
,,,,0.086751,0.057571,,
,,,,0.086810,0.050858,,
,,,,0.086889,0.047089,,
,,,,0.086948,0.042511,,
,,,,0.087027,0.037628,,
,,,,0.087106,0.033966,,
,,,,0.087184,0.030609,,
,,,,0.087263,0.029907,,
,,,,0.087323,0.028885,,
,,,,0.087401,0.026642,,
,,,,0.087480,0.026337,,
,,,,0.087559,0.025620,,
,,,,0.087618,0.027252,,
,,,,0.087658,0.027664,,
,,,,0.087717,0.031128,,
,,,,0.087776,0.038544,,
,,,,0.087835,0.038452,,
,,,,0.087914,0.039566,,
,,,,0.087973,0.048309,,
,,,,0.088052,0.050247,,
,,,,0.088131,0.055634,,
,,,,0.088210,0.059708,,
,,,,0.088289,0.063980,,
,,,,0.088388,0.068451,,
,,,,0.088467,0.070587,,
,,,,0.088546,0.071198,,
,,,,0.088624,0.071304,,
,,,,0.088684,0.070801,,
,,,,0.088762,0.067642,,
,,,,0.088841,0.064087,,
,,,,0.088901,0.059402,,
,,,,0.088979,0.058487,,
,,,,0.089039,0.052383,,
,,,,0.089118,0.050247,,
,,,,0.089177,0.042725,,
,,,,0.089256,0.039673,,
,,,,0.089315,0.034683,,
,,,,0.089394,0.029602,,
,,,,0.089453,0.029602,,
,,,,0.089532,0.028168,,
,,,,0.089611,0.028076,,
,,,,0.089690,0.025330,,
,,,,0.089768,0.026550,,
,,,,0.089847,0.026443,,
,,,,0.089926,0.028580,,
,,,,0.090005,0.028671,,
,,,,0.090084,0.028671,,
,,,,0.090163,0.034180,,
,,,,0.090242,0.037125,,
,,,,0.090321,0.038757,,
,,,,0.090380,0.042007,,
,,,,0.090459,0.046387,,
,,,,0.090518,0.050354,,
,,,,0.090577,0.050751,,
,,,,0.090636,0.051575,,
,,,,0.090696,0.053604,,
,,,,0.090755,0.054932,,
,,,,0.090794,0.053192,,
,,,,0.090853,0.051056,,
,,,,0.090913,0.052277,,
,,,,0.090972,0.050354,,
,,,,0.091031,0.046890,,
,,,,0.091110,0.046082,,
,,,,0.091169,0.045563,,
,,,,0.091228,0.044449,,
,,,,0.091287,0.040070,,
,,,,0.091346,0.038651,,
,,,,0.091406,0.037231,,
,,,,0.091445,0.034576,,
,,,,0.091504,0.031219,,
,,,,0.091563,0.028992,,
,,,,0.091623,0.029083,,
,,,,0.091682,0.027466,,
,,,,0.091741,0.027054,,
,,,,0.091800,0.026245,,
,,,,0.091859,0.026642,,
,,,,0.091918,0.025330,,
,,,,0.091958,0.023697,,
,,,,0.092017,0.022171,,
,,,,0.092057,0.026855,,
,,,,0.092116,0.025116,,
,,,,0.092155,0.024109,,
,,,,0.092195,0.026947,,
,,,,0.092234,0.027359,,
,,,,0.092293,0.027466,,
,,,,0.092352,0.027771,,
,,,,0.092412,0.027664,,
,,,,0.092471,0.028473,,
,,,,0.092530,0.031128,,
,,,,0.092589,0.032135,,
,,,,0.092648,0.032242,,
,,,,0.092727,0.031433,,
,,,,0.092786,0.033051,,
,,,,0.092865,0.031738,,
,,,,0.092924,0.032547,,
,,,,0.093003,0.033463,,
,,,,0.093063,0.032440,,
,,,,0.093141,0.031631,,
,,,,0.093220,0.030823,,
,,,,0.093299,0.032242,,
,,,,0.093378,0.030106,,
,,,,0.093437,0.028275,,
,,,,0.093516,0.028473,,
,,,,0.093595,0.028168,,
,,,,0.093674,0.028671,,
,,,,0.093753,0.025421,,
,,,,0.093812,0.025024,,
,,,,0.093891,0.025940,,
,,,,0.093970,0.024811,,
,,,,0.094049,0.023392,,
,,,,0.094108,0.022980,,
,,,,0.094167,0.025620,,
,,,,0.094226,0.023895,,
,,,,0.094266,0.022888,,
,,,,0.094325,0.023590,,
,,,,0.094364,0.025421,,
,,,,0.094404,0.025528,,
,,,,0.094443,0.021866,,
,,,,0.094483,0.022675,,
,,,,0.094542,0.025024,,
,,,,0.094581,0.025620,,
,,,,0.094621,0.022583,,
,,,,0.094680,0.022888,,
,,,,0.094719,0.024612,,
,,,,0.094779,0.026138,,
,,,,0.094818,0.022675,,
,,,,0.094877,0.023895,,
,,,,0.094917,0.025726,,
,,,,0.094956,0.023804,,
,,,,0.095015,0.022980,,
,,,,0.095074,0.023499,,
,,,,0.095114,0.024307,,
,,,,0.095153,0.025620,,
,,,,0.095213,0.022476,,
,,,,0.095252,0.023285,,
,,,,0.095311,0.026031,,
,,,,0.095370,0.023895,,
,,,,0.095430,0.024414,,
,,,,0.095469,0.024002,,
,,,,0.095528,0.023895,,
,,,,0.095587,0.026550,,
,,,,0.095647,0.022675,,
,,,,0.095706,0.024811,,
,,,,0.095765,0.025620,,
,,,,0.095824,0.024109,,
,,,,0.095883,0.024414,,
,,,,0.095942,0.023392,,
,,,,0.096021,0.024719,,
,,,,0.096080,0.024307,,
,,,,0.096140,0.022278,,
,,,,0.096199,0.022675,,
,,,,0.096258,0.024918,,
,,,,0.096317,0.026138,,
,,,,0.096376,0.022888,,
,,,,0.096436,0.023590,,
,,,,0.096495,0.025726,,
,,,,0.096554,0.024612,,
,,,,0.096613,0.023499,,
,,,,0.096692,0.024109,,
,,,,0.096751,0.025833,,
,,,,0.096830,0.025330,,
,,,,0.096889,0.025528,,
,,,,0.096968,0.023697,,
,,,,0.097027,0.025116,,
,,,,0.097086,0.025940,,
,,,,0.097165,0.025421,,
,,,,0.097225,0.024307,,
,,,,0.097284,0.026947,,
,,,,0.097343,0.028076,,
,,,,0.097402,0.024506,,
,,,,0.097461,0.027145,,
,,,,0.097520,0.029602,,
,,,,0.097580,0.027771,,
,,,,0.097619,0.026550,,
,,,,0.097678,0.027969,,
,,,,0.097737,0.030197,,
,,,,0.097797,0.029800,,
,,,,0.097856,0.028275,,
,,,,0.097915,0.028076,,
,,,,0.097974,0.030914,,
,,,,0.098033,0.029694,,
,,,,0.098092,0.029388,,
,,,,0.098171,0.027557,,
,,,,0.098230,0.029999,,
,,,,0.098290,0.029602,,
,,,,0.098369,0.026642,,
,,,,0.098428,0.028671,,
,,,,0.098487,0.027969,,
,,,,0.098546,0.025940,,
,,,,0.098605,0.025528,,
,,,,0.098684,0.026443,,
,,,,0.098743,0.025528,,
,,,,0.098803,0.026138,,
,,,,0.098862,0.022171,,
,,,,0.098921,0.024200,,
,,,,0.098980,0.026855,,
,,,,0.099039,0.024506,,
,,,,0.099098,0.022980,,
,,,,0.099158,0.024506,,
,,,,0.099217,0.027557,,
,,,,0.099276,0.025726,,
,,,,0.099335,0.026031,,
,,,,0.099394,0.028076,,
,,,,0.099453,0.031021,,
,,,,0.099513,0.031219,,
,,,,0.099572,0.031219,,
,,,,0.099631,0.032654,,
,,,,0.099690,0.033051,,
,,,,0.099749,0.034180,,
,,,,0.099808,0.033264,,
,,,,0.099868,0.033463,,
,,,,0.099927,0.038452,,
,,,,0.099986,0.039459,,
,,,,0.10005,0.038345,,
,,,,0.10010,0.038651,,
,,,,0.10018,0.038956,,
,,,,0.10024,0.037018,,
,,,,0.10030,0.034790,,
,,,,0.10038,0.033768,,
,,,,0.10044,0.034485,,
,,,,0.10052,0.034988,,
,,,,0.10058,0.031738,,
,,,,0.10066,0.029602,,
,,,,0.10072,0.031631,,
,,,,0.10079,0.030411,,
,,,,0.10085,0.025421,,
,,,,0.10093,0.026947,,
,,,,0.10101,0.027054,,
,,,,0.10109,0.026749,,
,,,,0.10117,0.023697,,
,,,,0.10125,0.024918,,
,,,,0.10133,0.024918,,
,,,,0.10143,0.027863,,
,,,,0.10150,0.026245,,
,,,,0.10158,0.028076,,
,,,,0.10168,0.028671,,
,,,,0.10176,0.030197,,
,,,,0.10184,0.031631,,
,,,,0.10192,0.035904,,
,,,,0.10202,0.036819,,
,,,,0.10210,0.039764,,
,,,,0.10218,0.039154,,
,,,,0.10227,0.040588,,
,,,,0.10235,0.040787,,
,,,,0.10245,0.039764,,
,,,,0.10253,0.039459,,
,,,,0.10263,0.037842,,
,,,,0.10273,0.036926,,
,,,,0.10281,0.036316,,
,,,,0.10291,0.033875,,
,,,,0.10298,0.031631,,
,,,,0.10308,0.031021,,
,,,,0.10316,0.027969,,
,,,,0.10324,0.025421,,
,,,,0.10334,0.024719,,
,,,,0.10342,0.025528,,
,,,,0.10350,0.024918,,
,,,,0.10360,0.023193,,
,,,,0.10367,0.026138,,
,,,,0.10375,0.025726,,
,,,,0.10383,0.027054,,
,,,,0.10391,0.025726,,
,,,,0.10401,0.026138,,
,,,,0.10409,0.031021,,
,,,,0.10417,0.032745,,
,,,,0.10425,0.032135,,
,,,,0.10435,0.033463,,
,,,,0.10442,0.035492,,
,,,,0.10452,0.033463,,
,,,,0.10460,0.034073,,
,,,,0.10468,0.034378,,
,,,,0.10478,0.032852,,
,,,,0.10486,0.032135,,
,,,,0.10496,0.032745,,
,,,,0.10504,0.030197,,
,,,,0.10513,0.030716,,
,,,,0.10521,0.028076,,
,,,,0.10531,0.025940,,
,,,,0.10539,0.027664,,
,,,,0.10549,0.026443,,
,,,,0.10557,0.024200,,
,,,,0.10567,0.023590,,
,,,,0.10577,0.023499,,
,,,,0.10584,0.024414,,
,,,,0.10594,0.024414,,
,,,,0.10602,0.021973,,
,,,,0.10612,0.023804,,
,,,,0.10620,0.024918,,
,,,,0.10628,0.025528,,
,,,,0.10638,0.024811,,
,,,,0.10646,0.026947,,
,,,,0.10653,0.029083,,
,,,,0.10659,0.026443,,
,,,,0.10667,0.026138,,
,,,,0.10675,0.026855,,
,,,,0.10683,0.028671,,
,,,,0.10691,0.026749,,
,,,,0.10697,0.026749,,
,,,,0.10705,0.025726,,
,,,,0.10713,0.028778,,
,,,,0.10721,0.027054,,
,,,,0.10728,0.025116,,
,,,,0.10734,0.027054,,
,,,,0.10742,0.027359,,
,,,,0.10750,0.025726,,
,,,,0.10758,0.025528,,
,,,,0.10764,0.024307,,
,,,,0.10772,0.025223,,
,,,,0.10780,0.023895,,
,,,,0.10788,0.023895,,
,,,,0.10795,0.024811,,
,,,,0.10801,0.025330,,
,,,,0.10809,0.023804,,
,,,,0.10815,0.023392,,
,,,,0.10823,0.025223,,
,,,,0.10829,0.025940,,
,,,,0.10837,0.026245,,
,,,,0.10843,0.022476,,
,,,,0.10849,0.023285,,
,,,,0.10857,0.026031,,
,,,,0.10863,0.024109,,
,,,,0.10868,0.021759,,
,,,,0.10874,0.025024,,
,,,,0.10880,0.024811,,
,,,,0.10886,0.024200,,
,,,,0.10892,0.024002,,
,,,,0.10898,0.022369,,
,,,,0.10904,0.024811,,
,,,,0.10910,0.024506,,
,,,,0.10916,0.022064,,
,,,,0.10922,0.023499,,
,,,,0.10928,0.024002,,
,,,,0.10936,0.024002,,
,,,,0.10941,0.022369,,
,,,,0.10947,0.022171,,
,,,,0.10953,0.024918,,
,,,,0.10959,0.022980,,
,,,,0.10965,0.024200,,
,,,,0.10971,0.024307,,
,,,,0.10977,0.026443,,
,,,,0.10983,0.024811,,
,,,,0.10989,0.023895,,
,,,,0.10995,0.024109,,
,,,,0.11001,0.024307,,
,,,,0.11005,0.023804,,
,,,,0.11010,0.022064,,
,,,,0.11016,0.024414,,
,,,,0.11024,0.023087,,
,,,,0.11030,0.025116,,
,,,,0.11036,0.022781,,
,,,,0.11042,0.024811,,
,,,,0.11048,0.023499,,
,,,,0.11056,0.024200,,
,,,,0.11062,0.022583,,
,,,,0.11068,0.023087,,
,,,,0.11076,0.023895,,
,,,,0.11082,0.023392,,
,,,,0.11089,0.022369,,
,,,,0.11095,0.023392,,
,,,,0.11103,0.025726,,
,,,,0.11109,0.023697,,
,,,,0.11115,0.024719,,
,,,,0.11123,0.026337,,
,,,,0.11129,0.025528,,
,,,,0.11135,0.025024,,
,,,,0.11143,0.024918,,
,,,,0.11149,0.024719,,
,,,,0.11154,0.027863,,
,,,,0.11162,0.026642,,
,,,,0.11168,0.025940,,
,,,,0.11176,0.026443,,
,,,,0.11182,0.027557,,
,,,,0.11188,0.025833,,
,,,,0.11194,0.024307,,
,,,,0.11202,0.026337,,
,,,,0.11208,0.026138,,
,,,,0.11214,0.026550,,
,,,,0.11220,0.023392,,
,,,,0.11225,0.025528,,
