datetime,temperature,humidity,wind_speed,PM2.5,PM10,O3,NO2,SO2,CO
2026-03-03 17:00:00,14.8,55,4.0,30.706666666666667,44.97351351351352,87.1566666666667,29.05666666666667,2.0,0.2586666666666667
2026-03-03 18:00:00,13.2,62,6.9,36.26,52.260180180180186,79.49000000000002,35.223333333333336,2.0,0.2773333333333334
2026-03-03 19:00:00,11.5,70,9.3,42.03333333333333,59.55351351351352,72.81666666666669,41.223333333333336,2.0,0.29600000000000004
2026-03-03 20:00:00,10.1,76,5.9,45.739999999999995,64.62018018018018,68.24333333333335,44.970000000000006,2.0,0.30533333333333335
2026-03-03 21:00:00,9.1,80,1.2,48.18666666666666,68.08684684684685,66.24333333333335,47.39000000000001,2.0,0.32200000000000006
2026-03-03 22:00:00,8.4,83,1.3,50.633333333333326,71.55351351351352,64.24333333333335,49.81000000000001,2.0,0.32733333333333337
2026-03-03 23:00:00,8.0,85,4.6,43.026666666666664,65.0,78.54,38.0,2.0,0.4573333333333333
2026-03-04 00:00:00,7.7,87,7.4,44.05333333333333,66.29333333333334,77.08000000000001,39.0,2.0,0.474
2026-03-04 01:00:00,7.5,88,3.7,45.05333333333333,67.38666666666667,76.08000000000001,40.0,2.0,0.5266666666666666
2026-03-04 02:00:00,7.3,89,6.2,46.05333333333333,68.38666666666667,75.08000000000001,41.0,2.0,0.5373333333333332
2026-03-04 03:00:00,7.2,90,9.0,47.03999999999999,68.59333333333333,74.08000000000001,40.96666666666667,2.0,0.5906666666666667
2026-03-04 04:00:00,7.4,89,8.5,46.05333333333333,68.56666666666666,74.38666666666668,40.32666666666667,2.0,0.49066666666666664
2026-03-04 05:00:00,8.0,86,8.1,43.05333333333333,66.24666666666667,77.38000000000002,37.973333333333336,2.0,0.4033333333333333
2026-03-04 06:00:00,9.1,82,9.1,39.24666666666666,61.75333333333334,83.00666666666669,33.63333333333334,2.0,0.316
2026-03-04 07:00:00,10.7,75,9.7,35.44,54.75333333333334,88.60666666666668,29.27333333333334,2.0,0.2306666666666667
2026-03-04 08:00:00,12.3,68,8.6,31.633333333333333,47.75333333333334,94.21333333333335,24.880000000000006,2.0,0.14933333333333337
2026-03-04 09:00:00,13.9,61,10.7,27.826666666666668,40.79333333333334,99.83333333333336,20.786666666666672,2.0,0.06800000000000005
2026-03-04 10:00:00,15.3,55,9.8,24.020000000000003,33.88666666666667,105.44666666666669,16.660000000000004,2.0,0.01933333333333338
2026-03-04 11:00:00,16.4,50,10.6,25.983333333333334,39.483333333333334,91.45,24.483333333333334,2.0,0.3
2026-03-04 12:00:00,17.1,47,9.0,23.7,35.7,95.12333333333333,22.21666666666667,2.0,0.25
2026-03-04 13:00:00,17.4,46,6.9,22.706666666666667,33.513513513513516,98.39666666666668,21.21666666666667,2.0,0.25
2026-03-04 14:00:00,17.5,45,9.6,22.333333333333332,33.42018018018018,98.56333333333335,20.576666666666668,2.0,0.22133333333333335
2026-03-04 15:00:00,17.2,47,9.4,23.386666666666667,35.34684684684685,97.10333333333335,21.576666666666668,2.0,0.2446666666666667
2026-03-04 16:00:00,16.4,50,7.1,26.386666666666667,39.34684684684685,92.73000000000002,24.576666666666668,2.0,0.25
2026-03-04 17:00:00,15.1,56,5.7,30.72,44.97351351351352,87.13000000000002,29.03666666666667,2.0,0.2586666666666667
2026-03-04 18:00:00,13.4,64,5.9,36.266666666666666,52.260180180180186,79.46333333333335,35.20333333333333,2.0,0.2773333333333334
2026-03-04 19:00:00,11.7,72,6.1,42.03333333333333,59.653513513513516,72.79000000000002,41.20333333333333,2.0,0.29600000000000004
2026-03-04 20:00:00,10.2,78,8.3,46.36,65.56018018018018,67.63666666666668,45.63,2.0,0.30866666666666676
2026-03-04 21:00:00,9.2,82,7.8,48.806666666666665,69.02684684684685,65.64333333333335,48.050000000000004,2.0,0.3253333333333334
2026-03-04 22:00:00,8.5,85,6.6,51.25333333333333,72.49351351351352,63.643333333333345,50.470000000000006,2.0,0.3306666666666667
2026-03-04 23:00:00,8.1,87,5.6,44.026666666666664,66.0,77.54,38.0,2.0,0.45666666666666667
2026-03-05 00:00:00,7.8,89,4.1,45.05333333333333,67.29333333333334,76.08000000000001,39.0,2.0,0.472
2026-03-05 01:00:00,7.6,90,6.4,46.05333333333333,68.32000000000001,75.08000000000001,40.0,2.0,0.526
2026-03-05 02:00:00,7.4,91,6.3,47.05333333333333,69.32000000000001,74.08000000000001,41.0,2.0,0.5366666666666666
2026-03-05 03:00:00,7.3,92,5.9,48.03999999999999,69.52666666666667,73.08000000000001,40.96666666666667,2.0,0.5813333333333333
2026-03-05 04:00:00,7.5,91,5.7,47.04666666666666,69.5,73.44000000000001,40.32666666666667,2.0,0.4813333333333333
2026-03-05 05:00:00,8.1,88,5.5,44.04666666666666,67.18,76.43333333333335,37.973333333333336,2.0,0.39399999999999996
2026-03-05 06:00:00,9.3,83,5.7,40.239999999999995,62.686666666666675,82.06666666666669,33.63333333333334,2.0,0.31066666666666665
2026-03-05 07:00:00,10.9,76,5.2,36.43333333333333,55.686666666666675,87.67333333333336,29.266666666666673,2.0,0.2293333333333333
2026-03-05 08:00:00,12.5,69,6.4,32.626666666666665,48.686666666666675,93.2666666666667,24.87333333333334,2.0,0.148
2026-03-05 09:00:00,14.1,62,6.1,28.626666666666665,41.726666666666674,99.2666666666667,20.440000000000005,2.0,0.06666666666666667
2026-03-05 10:00:00,15.5,56,5.4,24.82,34.84666666666667,104.86666666666669,16.31333333333334,2.0,0.018000000000000006
2026-03-05 11:00:00,16.6,51,5.5,25.983333333333334,39.483333333333334,91.45,24.483333333333334,2.0,0.3
2026-03-05 12:00:00,17.3,48,5.1,23.7,35.7,95.13000000000001,22.27,2.0,0.25
2026-03-05 13:00:00,17.6,47,3.9,22.706666666666667,33.513513513513516,98.42333333333335,21.27,2.0,0.25
2026-03-05 14:00:00,17.7,46,3.8,22.333333333333332,33.413513513513514,98.59000000000002,20.63,2.0,0.21866666666666665
2026-03-05 15:00:00,17.4,48,2.4,23.386666666666667,35.340180180180184,97.13000000000002,21.63,2.0,0.242
2026-03-05 16:00:00,16.6,51,2.9,26.386666666666667,39.340180180180184,92.58333333333336,24.63,2.0,0.25
2026-03-05 17:00:00,15.3,57,3.4,30.72,44.96684684684685,86.98333333333336,29.09,2.0,0.2586666666666667
2026-03-05 18:00:00,13.6,65,5.5,36.239999999999995,52.25351351351352,79.29000000000003,35.20333333333333,2.0,0.2773333333333334
2026-03-05 19:00:00,11.9,73,8.1,41.993333333333325,60.06684684684685,72.6166666666667,41.20333333333333,2.0,0.29600000000000004
2026-03-05 20:00:00,10.4,79,1.7,46.32666666666666,65.97351351351352,67.5566666666667,45.63,2.0,0.30866666666666676
2026-03-05 21:00:00,9.3,83,3.0,48.75999999999999,69.44018018018019,65.5566666666667,48.050000000000004,2.0,0.32400000000000007
2026-03-05 22:00:00,8.6,86,2.6,51.19333333333332,72.90684684684686,63.5566666666667,50.470000000000006,2.0,0.3286666666666667
2026-03-05 23:00:00,8.2,88,1.4,46.026666666666664,67.0,76.54,38.0,2.0,0.4706666666666667
2026-03-06 00:00:00,7.9,90,2.2,47.026666666666664,68.29333333333334,75.54,39.0,2.0,0.4866666666666667
2026-03-06 01:00:00,7.7,91,1.5,48.026666666666664,69.36,74.54,40.0,2.0,0.5406666666666667
2026-03-06 02:00:00,7.5,92,1.2,49.026666666666664,70.36,73.54,41.0,2.0,0.5426666666666667
2026-03-06 03:00:00,7.4,93,0.4,49.98,70.58,72.54,41.06666666666667,2.0,0.5953333333333334
2026-03-06 04:00:00,7.6,92,0.8,48.986666666666665,70.5,72.98666666666668,40.42666666666667,2.0,0.49533333333333335
2026-03-06 05:00:00,8.2,89,0.8,45.986666666666665,68.10666666666667,75.97333333333334,38.07333333333334,2.0,0.40800000000000003
2026-03-06 06:00:00,9.4,84,0.4,42.18,63.61333333333334,81.59333333333335,33.70666666666667,2.0,0.32466666666666677
2026-03-06 07:00:00,11.0,77,2.1,38.373333333333335,56.61333333333334,87.18666666666668,29.340000000000003,2.0,0.24333333333333343
2026-03-06 08:00:00,12.6,70,2.5,34.373333333333335,49.61333333333334,93.18666666666668,24.56666666666667,2.0,0.16200000000000012
2026-03-06 09:00:00,14.2,63,4.1,30.373333333333335,41.60666666666667,100.08666666666669,19.98666666666667,2.0,0.08066666666666679
2026-03-06 10:00:00,15.6,57,5.6,26.373333333333335,34.72666666666667,106.08666666666669,15.52666666666667,2.0,0.03200000000000012
2026-03-06 11:00:00,16.7,52,8.6,25.983333333333334,39.483333333333334,91.45,24.483333333333334,2.0,0.3
2026-03-06 12:00:00,17.4,49,8.9,23.7,35.7,95.13000000000001,22.27,2.0,0.25
2026-03-06 13:00:00,17.7,48,9.3,22.706666666666667,33.513513513513516,98.42333333333335,21.27,2.0,0.25
2026-03-06 14:00:00,17.8,47,9.8,22.333333333333332,33.413513513513514,98.59000000000002,20.63,2.0,0.21533333333333335
2026-03-06 15:00:00,17.5,49,8.7,23.386666666666667,35.340180180180184,97.13000000000002,21.63,2.0933333333333333,0.24933333333333335
2026-03-06 16:00:00,16.7,52,7.1,26.386666666666667,39.340180180180184,92.58333333333336,24.63,2.0933333333333333,0.33666666666666667
2026-03-06 17:00:00,15.3,57,4.1,31.566666666666666,45.92684684684685,86.35000000000002,29.99,2.0933333333333333,0.3526666666666667
2026-03-06 18:00:00,13.6,65,1.2,37.093333333333334,53.21351351351352,78.6566666666667,36.10333333333333,2.0933333333333333,0.37133333333333335
2026-03-06 19:00:00,11.9,73,5.8,42.846666666666664,61.02684684684685,71.98333333333336,42.10333333333333,2.0933333333333333,0.39000000000000007
2026-03-06 20:00:00,10.4,79,2.8,47.18,66.93351351351352,66.96333333333337,46.53,2.0933333333333333,0.4020000000000001
2026-03-06 21:00:00,9.3,83,3.3,49.626666666666665,70.40018018018019,64.96333333333337,48.95,2.0933333333333333,0.4173333333333334
2026-03-06 22:00:00,8.6,86,3.5,52.07333333333333,73.86684684684685,62.96333333333337,51.370000000000005,2.0933333333333333,0.4213333333333334
2026-03-06 23:00:00,8.2,88,4.2,47.026666666666664,67.0,76.54,38.0,2.0,0.47
2026-03-07 00:00:00,7.9,90,4.7,48.026666666666664,68.29333333333334,75.54,39.0,2.0,0.486
2026-03-07 01:00:00,7.7,91,5.6,49.026666666666664,69.36,74.54,40.0,2.0,0.54
2026-03-07 02:00:00,7.5,92,3.4,50.026666666666664,70.36,73.54,41.0,2.0,0.542
2026-03-07 03:00:00,7.4,93,2.8,50.87333333333333,70.58,72.54,41.07333333333333,2.0,0.5946666666666667
2026-03-07 04:00:00,7.6,92,1.4,49.879999999999995,70.5,73.00666666666667,40.43333333333333,2.0,0.49466666666666664
2026-03-07 05:00:00,8.2,89,1.7,46.879999999999995,68.09333333333333,75.95333333333335,38.059999999999995,2.0,0.4073333333333333
2026-03-07 06:00:00,9.4,84,3.1,43.07333333333333,63.593333333333334,81.56666666666668,33.65333333333333,2.0,0.324
2026-03-07 07:00:00,11.0,77,3.1,39.266666666666666,56.593333333333334,87.16000000000001,29.28666666666666,2.0,0.2426666666666667
2026-03-07 08:00:00,12.6,70,2.6,35.266666666666666,49.593333333333334,93.16000000000001,24.51333333333333,2.0,0.16133333333333338
2026-03-07 09:00:00,14.2,63,3.0,31.266666666666666,41.586666666666666,100.06000000000002,19.93333333333333,2.0,0.08000000000000004
2026-03-07 10:00:00,15.6,57,3.1,27.266666666666666,34.70666666666666,106.06000000000002,15.479999999999997,2.0,0.03133333333333338
2026-03-07 11:00:00,16.7,52,3.8,25.983333333333334,39.483333333333334,91.45,24.483333333333334,2.0,0.3
2026-03-07 12:00:00,17.4,49,5.7,23.7,35.7,95.13000000000001,22.27,2.0,0.25
2026-03-07 13:00:00,17.7,48,12.6,22.706666666666667,33.513513513513516,98.42333333333335,21.27,2.0,0.25
2026-03-07 14:00:00,17.8,47,16.8,22.333333333333332,33.413513513513514,98.59000000000002,20.63,2.0,0.21533333333333335
2026-03-07 15:00:00,17.5,49,16.2,23.386666666666667,35.340180180180184,97.13000000000002,21.63,2.0933333333333333,0.24933333333333335
2026-03-07 16:00:00,16.7,52,14.9,26.386666666666667,39.340180180180184,92.58333333333336,24.63,2.0933333333333333,0.33666666666666667
2026-03-07 17:00:00,15.4,58,13.0,30.72,44.96684684684685,86.98333333333336,29.09,2.0933333333333333,0.346
2026-03-07 18:00:00,13.7,66,11.0,36.24666666666666,52.25351351351352,79.29000000000003,35.20333333333333,2.0933333333333333,0.3646666666666667
2026-03-07 19:00:00,12.0,74,10.1,41.99999999999999,60.06684684684685,72.6166666666667,41.20333333333333,2.0933333333333333,0.38333333333333336
2026-03-07 20:00:00,10.5,80,12.9,46.33333333333333,65.97351351351352,67.5966666666667,45.63,2.0933333333333333,0.39533333333333337
2026-03-07 21:00:00,9.4,84,10.4,48.779999999999994,69.44018018018019,65.5966666666667,48.050000000000004,2.0933333333333333,0.4106666666666667
2026-03-07 22:00:00,8.7,87,7.0,50.846666666666664,72.56684684684686,63.59666666666671,50.14333333333334,2.0933333333333333,0.4146666666666667
2026-03-07 23:00:00,8.3,89,7.4,48.026666666666664,68.0,75.54,38.0,2.0,0.472
2026-03-08 00:00:00,8.0,91,8.0,49.026666666666664,69.24,74.54,39.0,2.0,0.488
2026-03-08 01:00:00,7.8,92,6.0,50.026666666666664,70.30666666666666,73.54,40.0,2.0,0.534
2026-03-08 02:00:00,7.6,93,3.2,50.97333333333333,71.30666666666666,72.54,41.0,2.0,0.544
2026-03-08 03:00:00,7.5,94,2.6,51.82666666666666,71.48666666666666,71.54,41.06,2.0,0.5966666666666667
2026-03-08 04:00:00,7.7,93,1.0,50.83333333333333,71.42,72.07333333333334,40.52,2.0,0.49666666666666665
2026-03-08 05:00:00,8.3,90,0.6,47.83333333333333,68.92,75.00666666666667,38.14,2.0,0.41333333333333333
2026-03-08 06:00:00,9.5,85,1.5,44.026666666666664,64.42,80.60666666666667,33.78,2.0,0.33
2026-03-08 07:00:00,11.1,78,2.6,40.026666666666664,57.42,86.60666666666667,29.060000000000002,2.0,0.24866666666666667
2026-03-08 08:00:00,12.7,71,4.4,36.026666666666664,49.24666666666667,93.50666666666667,24.28666666666667,2.0,0.16733333333333336
2026-03-08 09:00:00,14.3,64,4.2,32.026666666666664,41.24,100.40666666666668,19.513333333333335,2.0,0.08600000000000005
2026-03-08 10:00:00,15.7,58,6.3,28.026666666666664,33.233333333333334,107.38000000000001,15.060000000000002,2.0,0.024000000000000042
2026-03-08 11:00:00,16.8,53,5.9,25.983333333333334,39.483333333333334,91.45,24.483333333333334,2.0,0.3
2026-03-08 12:00:00,17.5,50,5.0,23.7,35.7,95.13000000000001,22.27,2.0,0.25
2026-03-08 13:00:00,17.8,49,3.9,22.706666666666667,33.513513513513516,98.38333333333334,21.27,2.0,0.25
2026-03-08 14:00:00,17.9,48,0.9,22.333333333333332,33.413513513513514,98.55000000000001,20.63,2.046666666666667,0.22333333333333336
2026-03-08 15:00:00,17.6,50,1.9,23.38,35.340180180180184,97.09000000000002,21.63,2.14,0.25733333333333336
2026-03-08 16:00:00,16.8,53,1.4,26.38,39.340180180180184,92.54333333333335,24.63,2.2333333333333334,0.3553333333333334
2026-03-08 17:00:00,15.5,59,4.0,30.71333333333333,44.96684684684685,86.86333333333334,29.09,2.2333333333333334,0.3646666666666667
2026-03-08 18:00:00,13.8,67,3.8,36.25333333333333,52.25351351351352,79.17000000000002,35.20333333333333,2.2333333333333334,0.38333333333333336
2026-03-08 19:00:00,12.1,75,15.9,41.99333333333333,60.06684684684685,72.49666666666668,41.20333333333333,2.2333333333333334,0.4020000000000001
2026-03-08 20:00:00,10.6,81,15.8,46.32666666666667,65.97351351351352,67.47666666666669,45.63,2.2333333333333334,0.41400000000000003
2026-03-08 21:00:00,9.5,85,17.4,48.77333333333333,69.44018018018019,65.47666666666669,48.050000000000004,2.2333333333333334,0.42933333333333334
2026-03-08 22:00:00,8.8,88,16.8,50.81333333333333,72.4801801801802,63.483333333333356,50.123333333333335,2.2333333333333334,0.4326666666666667
2026-03-08 23:00:00,8.4,90,12.0,49.026666666666664,69.0,74.54,38.0,2.0,0.47533333333333333
2026-03-09 00:00:00,8.1,92,7.3,50.026666666666664,70.28,73.54,39.0,2.0,0.49
2026-03-09 01:00:00,7.9,93,5.9,50.99333333333333,71.34666666666666,72.54,40.0,2.0,0.5366666666666666
2026-03-09 02:00:00,7.7,94,5.6,51.89333333333333,72.30666666666666,71.54,40.986666666666665,2.0,0.5466666666666666
2026-03-09 03:00:00,7.6,95,2.9,52.79333333333333,72.48666666666666,70.54,41.04666666666667,2.0,0.5993333333333333
2026-03-09 04:00:00,7.8,94,2.9,51.8,72.42,71.07333333333334,40.513333333333335,2.0,0.49933333333333324
2026-03-09 05:00:00,8.4,91,2.4,48.8,69.92,74.00666666666667,38.13333333333333,2.0,0.4159999999999999
2026-03-09 06:00:00,9.6,86,2.3,44.8,65.38666666666667,80.00666666666667,33.413333333333334,2.0,0.3326666666666666
2026-03-09 07:00:00,11.2,79,2.3,40.8,57.28666666666667,86.80666666666667,28.513333333333335,1.9866666666666666,0.2513333333333333
2026-03-09 08:00:00,12.8,72,2.9,36.8,49.11333333333334,93.70666666666668,23.553333333333335,1.9733333333333332,0.17
2026-03-09 09:00:00,14.4,65,0.4,32.8,41.10666666666667,100.60666666666668,18.773333333333333,1.9733333333333332,0.08866666666666667
2026-03-09 10:00:00,15.8,59,3.2,28.799999999999997,33.1,107.58666666666669,14.333333333333332,1.9733333333333332,0.026666666666666672
2026-03-09 11:00:00,16.9,54,5.6,25.983333333333334,39.483333333333334,91.45,24.483333333333334,1.9733333333333332,0.3
2026-03-09 12:00:00,17.6,51,6.3,23.7,35.7,95.09,22.27,1.9733333333333332,0.25
2026-03-09 13:00:00,17.9,50,8.3,22.706666666666667,33.513513513513516,98.34333333333333,21.27,2.02,0.25
2026-03-09 14:00:00,18.0,49,12.2,22.333333333333332,33.38018018018018,98.51,20.63,2.066666666666667,0.22266666666666665
2026-03-09 15:00:00,17.7,51,12.8,23.36,35.30684684684685,97.51,21.63,2.16,0.258
2026-03-09 16:00:00,16.9,54,13.2,26.36,39.30684684684685,92.96333333333334,24.63,2.2533333333333334,0.356
2026-03-09 17:00:00,15.6,60,11.7,30.69333333333333,44.93351351351352,87.28333333333333,29.09,2.2533333333333334,0.3653333333333333
2026-03-09 18:00:00,13.9,68,8.4,36.25333333333333,52.300180180180185,79.61,35.236666666666665,2.2533333333333334,0.384
2026-03-09 19:00:00,12.2,76,7.6,41.99333333333333,60.11351351351352,73.01666666666667,41.236666666666665,2.2533333333333334,0.4026666666666667
2026-03-09 20:00:00,10.7,82,6.9,46.32666666666667,66.02018018018018,67.99666666666667,45.663333333333334,2.2533333333333334,0.4146666666666667
2026-03-09 21:00:00,9.6,86,6.5,48.74666666666667,69.48684684684684,65.99666666666667,48.083333333333336,2.2533333333333334,0.43
2026-03-09 22:00:00,8.9,89,8.0,50.72666666666667,72.52684684684685,64.00333333333333,50.156666666666666,2.2533333333333334,0.4346666666666667
2026-03-09 23:00:00,8.5,91,8.8,50.026666666666664,70.0,73.54,38.0,2.0,0.474
2026-03-10 00:00:00,8.2,93,10.1,50.98,71.28,72.54,39.0,2.0,0.484
2026-03-10 01:00:00,8.0,94,10.4,51.839999999999996,72.3,71.54,39.986666666666665,2.0,0.5306666666666666
2026-03-10 02:00:00,7.8,95,8.1,52.699999999999996,73.25999999999999,70.54,40.97333333333333,2.0,0.5406666666666666
2026-03-10 03:00:00,7.7,96,6.4,53.56666666666666,73.44,69.54,41.03333333333333,2.0,0.5933333333333333
2026-03-10 04:00:00,7.9,95,4.4,52.57333333333333,73.34666666666666,70.07333333333334,40.5,2.0,0.49333333333333323
2026-03-10 05:00:00,8.5,92,1.0,49.57333333333333,70.84666666666666,72.92666666666668,38.04666666666667,2.0,0.4099999999999999
2026-03-10 06:00:00,9.7,87,1.9,45.57333333333333,66.3,79.72666666666667,33.32666666666667,2.0,0.3266666666666666
2026-03-10 07:00:00,11.3,80,3.0,41.57333333333333,58.199999999999996,86.52666666666667,28.60666666666667,2.0,0.24533333333333332
2026-03-10 08:00:00,12.9,73,5.6,37.57333333333333,50.08,93.42666666666668,23.833333333333336,2.0,0.164
2026-03-10 09:00:00,14.5,66,5.7,33.57333333333333,42.07333333333333,100.32666666666668,19.020000000000003,2.0,0.08266666666666667
2026-03-10 10:00:00,15.9,60,5.0,29.57333333333333,34.04666666666667,107.30666666666669,14.58666666666667,2.0,0.0013333333333333428
2026-03-10 11:00:00,17.0,55,3.8,25.983333333333334,39.483333333333334,91.45,24.483333333333334,2.0,0.3
2026-03-10 12:00:00,17.7,52,3.3,23.7,35.7,95.09,22.27,2.046666666666667,0.25
2026-03-10 13:00:00,18.0,51,3.9,22.706666666666667,33.513513513513516,98.34333333333333,21.27,2.0933333333333337,0.25
2026-03-10 14:00:00,18.1,50,4.6,22.333333333333332,33.38018018018018,98.51,20.63,2.1400000000000006,0.22266666666666665
2026-03-10 15:00:00,17.8,52,4.0,23.36,35.30684684684685,97.51,21.63,2.233333333333334,0.258
2026-03-10 16:00:00,17.0,55,2.5,26.36,39.30684684684685,92.96333333333334,24.63,2.326666666666667,0.356
2026-03-10 17:00:00,15.7,61,4.0,30.68,44.93351351351352,87.21666666666667,29.09,2.326666666666667,0.3653333333333333
2026-03-10 18:00:00,14.0,69,2.1,36.24,52.30684684684685,79.54333333333334,35.236666666666665,2.326666666666667,0.384
2026-03-10 19:00:00,12.3,77,4.2,41.980000000000004,60.120180180180185,73.06333333333333,41.236666666666665,2.326666666666667,0.4026666666666667
2026-03-10 20:00:00,10.8,83,2.8,46.31333333333334,66.02684684684685,68.04333333333334,45.663333333333334,2.326666666666667,0.4146666666666667
2026-03-10 21:00:00,9.7,87,5.3,48.55333333333334,69.30018018018018,66.04333333333334,47.93,2.326666666666667,0.43
2026-03-10 22:00:00,9.0,90,6.5,50.546666666666674,72.34018018018018,64.05,50.00333333333333,2.326666666666667,0.4333333333333333
2026-03-10 23:00:00,8.6,92,6.7,51.026666666666664,71.0,72.54,38.0,2.0,0.4713333333333333
2026-03-11 00:00:00,8.3,94,6.2,51.86,72.28,71.54,39.0,2.0,0.48133333333333334
2026-03-11 01:00:00,8.1,95,7.6,52.74,73.31333333333333,70.54,39.986666666666665,2.0,0.528
2026-03-11 02:00:00,7.9,96,12.2,53.60666666666667,74.27333333333333,69.54,40.97333333333333,2.0,0.538
2026-03-11 03:00:00,7.8,97,13.7,54.480000000000004,74.45333333333333,68.54,41.03333333333333,2.0,0.5953333333333334
2026-03-11 04:00:00,8.0,96,12.7,53.48666666666667,74.34,69.08666666666667,40.5,2.0,0.49533333333333335
2026-03-11 05:00:00,8.6,93,11.2,50.29333333333334,71.8,72.39333333333335,37.70666666666666,2.0,0.41200000000000003
2026-03-11 06:00:00,9.8,88,9.8,46.29333333333334,67.24666666666667,79.19333333333334,32.986666666666665,2.0,0.3286666666666667
2026-03-11 07:00:00,11.4,81,7.9,42.29333333333334,59.14666666666667,85.99333333333334,28.266666666666666,2.0,0.24733333333333343
2026-03-11 08:00:00,13.0,74,7.4,38.29333333333334,51.04666666666667,92.89333333333335,23.493333333333332,2.0,0.16600000000000012
2026-03-11 09:00:00,14.6,67,4.3,34.29333333333334,43.04,99.79333333333335,18.72,2.0,0.08466666666666678
2026-03-11 10:00:00,16.0,61,6.2,30.293333333333337,35.013333333333335,106.77333333333335,14.286666666666665,2.0,0.0033333333333334563
2026-03-11 11:00:00,17.1,56,10.1,26.293333333333337,39.483333333333334,91.45,24.483333333333334,2.0,0.3
2026-03-11 12:00:00,17.8,53,12.1,23.7,35.7,95.09,22.27,2.046666666666667,0.25
2026-03-11 13:00:00,18.1,52,10.7,22.706666666666667,33.513513513513516,98.34333333333333,21.27,2.0933333333333337,0.25
2026-03-11 14:00:00,18.2,51,8.8,22.333333333333332,33.38018018018018,98.51,20.63,2.1400000000000006,0.22266666666666665
2026-03-11 15:00:00,17.9,53,6.8,23.36,35.30684684684685,97.51,21.63,2.233333333333334,0.258
2026-03-11 16:00:00,17.1,56,4.5,26.36,39.30684684684685,92.96333333333334,24.63,2.326666666666667,0.356
2026-03-11 17:00:00,15.8,62,3.6,30.68,44.85351351351352,87.21666666666667,29.09,2.6000000000000005,0.3713333333333333
2026-03-11 18:00:00,14.1,70,5.2,36.25333333333333,52.340180180180184,79.60333333333334,35.236666666666665,2.6000000000000005,0.39
2026-03-11 19:00:00,12.4,78,5.6,41.986666666666665,60.226846846846854,73.21666666666667,41.236666666666665,2.6000000000000005,0.4086666666666667
2026-03-11 20:00:00,10.9,84,4.8,46.32,66.15351351351352,68.31666666666666,45.663333333333334,2.6000000000000005,0.4206666666666667
2026-03-11 21:00:00,9.8,88,6.3,48.36,69.19351351351352,66.32333333333332,47.736666666666665,2.6000000000000005,0.436
2026-03-11 22:00:00,9.1,91,7.4,50.4,72.23351351351353,64.32999999999998,49.809999999999995,2.6000000000000005,0.4393333333333333
2026-03-11 23:00:00,8.7,93,4.9,51.99333333333333,72.0,71.54,38.0,2.0,0.466
2026-03-12 00:00:00,8.4,95,4.6,52.89333333333333,73.22666666666666,70.54,38.986666666666665,2.0,0.476
2026-03-12 01:00:00,8.2,96,3.7,53.79333333333333,74.25999999999999,69.54,39.97333333333333,2.0,0.5226666666666666
2026-03-12 02:00:00,8.0,97,3.3,54.69333333333333,75.21999999999998,68.54,40.959999999999994,2.0,0.5326666666666666
2026-03-12 03:00:00,7.9,98,2.4,55.559999999999995,75.39999999999999,67.54,41.019999999999996,2.0,0.5886666666666667
2026-03-12 04:00:00,8.1,97,2.6,54.56666666666666,75.28666666666666,68.08666666666667,40.486666666666665,2.0,0.48866666666666664
2026-03-12 05:00:00,8.7,94,2.4,51.37333333333333,72.74666666666666,71.51333333333334,37.69333333333333,2.0,0.4053333333333333
2026-03-12 06:00:00,9.9,89,1.7,47.37333333333333,68.19333333333333,78.31333333333333,32.97333333333333,2.0,0.322
2026-03-12 07:00:00,11.5,82,1.2,43.37333333333333,60.09333333333333,85.11333333333333,28.25333333333333,2.0,0.2406666666666667
2026-03-12 08:00:00,13.1,75,2.9,39.37333333333333,51.993333333333325,92.01333333333334,23.479999999999997,2.0,0.15933333333333338
2026-03-12 09:00:00,14.7,68,1.1,35.37333333333333,43.98666666666666,98.91333333333334,18.706666666666663,2.0,0.07800000000000004
2026-03-12 10:00:00,16.1,62,2.2,31.373333333333328,35.959999999999994,105.89333333333335,14.27333333333333,2.0,0.002666666666666714
2026-03-12 11:00:00,17.2,57,5.0,27.373333333333328,39.483333333333334,91.45,24.483333333333334,2.1,0.3
2026-03-12 12:00:00,17.9,54,8.5,24.373333333333328,35.7,95.13666666666667,22.27,2.146666666666667,0.25
2026-03-12 13:00:00,18.2,53,11.1,23.379999999999995,33.513513513513516,98.39,21.27,2.193333333333334,0.25
2026-03-12 14:00:00,18.3,52,14.5,23.00666666666666,33.36018018018018,98.55666666666667,20.63,2.2400000000000007,0.22133333333333335
2026-03-12 15:00:00,18.0,54,15.6,24.00666666666666,35.28684684684685,97.55666666666667,21.63,2.333333333333334,0.2566666666666667
2026-03-12 16:00:00,17.2,57,15.4,27.00666666666666,39.28684684684685,93.01,24.63,2.426666666666667,0.3546666666666667
2026-03-12 17:00:00,15.9,63,14.3,31.32666666666666,44.833513513513516,87.26333333333334,29.09,2.7000000000000006,0.45333333333333337
2026-03-12 18:00:00,14.2,71,11.5,36.89999999999999,52.32018018018018,79.65,35.236666666666665,2.7000000000000006,0.4726666666666667
2026-03-12 19:00:00,12.5,79,10.6,42.64666666666666,60.206846846846844,73.30333333333334,41.236666666666665,2.7000000000000006,0.49133333333333334
