datetime,temperature,humidity,wind_speed,PM2.5,PM10,O3,NO2,SO2,CO,O3_8h,AQI,Primary
2026-03-11 13:00:00,18.1,52,10.7,13.299999999999999,25.2,113.10000000000001,9.1,1.7599999999999998,0.00020999999999999998,100.32333333333332,50,O3
2026-03-11 14:00:00,18.2,51,8.8,14.506666666666666,28.8,113.10000000000001,9.1,1.9399999999999997,0.00020999999999999998,104.34166666666665,54,O3
2026-03-11 15:00:00,17.9,53,6.8,16.35333333333333,32.513333333333335,113.10000000000001,9.273333333333333,2.193333333333333,0.00020999999999999998,107.72083333333333,56,O3
2026-03-11 16:00:00,17.1,56,4.5,19.35333333333333,36.473333333333336,108.55333333333334,12.273333333333333,2.4466666666666663,0.00020999999999999998,109.71249999999999,58,O3
2026-03-11 17:00:00,15.8,62,3.6,25.046666666666667,43.72666666666667,101.7,18.273333333333333,2.9399999999999995,0.00027599999999999993,110.01666666666667,58,O3
2026-03-11 18:00:00,14.1,70,5.2,30.406666666666666,51.093333333333334,93.12666666666667,24.686666666666667,2.9399999999999995,0.00034199999999999986,108.41583333333334,57,O3
2026-03-11 19:00:00,12.4,78,5.6,36.12,58.93333333333334,86.83333333333333,30.686666666666667,2.9399999999999995,0.00040799999999999983,105.32666666666668,54,PM10
2026-03-11 20:00:00,10.9,84,4.8,39.0,62.56666666666667,83.35333333333332,33.68666666666667,2.9399999999999995,0.0004146666666666665,101.60833333333333,56,PM10
2026-03-11 21:00:00,9.8,88,6.3,40.92666666666667,65.3,81.36666666666666,35.68666666666667,2.9399999999999995,0.0004666666666666664,97.64166666666667,58,PM10
2026-03-11 22:00:00,9.1,91,7.4,42.67333333333334,67.56666666666666,79.38,37.68666666666667,2.9399999999999995,0.00047333333333333304,93.42666666666666,60,PM2.5
2026-03-11 23:00:00,8.7,93,4.9,44.21333333333334,69.79333333333332,77.39333333333333,38.68666666666667,2.9399999999999995,0.000561333333333333,88.96333333333332,62,PM2.5
2026-03-12 00:00:00,8.4,95,4.6,50.986666666666665,70.22666666666666,74.0,36.88666666666667,2.0,0.0003366666666666667,84.64416666666666,70,PM2.5
2026-03-12 01:00:00,8.2,96,3.7,51.806666666666665,71.96666666666665,73.0,37.77333333333334,2.0,0.00040466666666666667,81.05666666666666,71,PM2.5
2026-03-12 02:00:00,8.0,97,3.3,52.626666666666665,72.83999999999999,72.0,38.66000000000001,2.0,0.00040866666666666666,78.41583333333332,72,PM2.5
2026-03-12 03:00:00,7.9,98,2.4,53.42,73.71333333333332,71.0,39.54666666666668,2.0,0.00046333333333333323,76.43666666666667,73,PM2.5
2026-03-12 04:00:00,8.1,97,2.6,52.74,72.21333333333332,73.34,38.65333333333335,2.0,0.0004499999999999999,75.185,72,PM2.5
2026-03-12 05:00:00,8.7,94,2.4,47.2,66.53999999999999,75.98,33.34000000000002,1.7933333333333334,0.00043666666666666653,74.51166666666667,65,PM2.5
2026-03-12 06:00:00,9.9,89,1.7,41.653333333333336,60.879999999999995,79.53333333333333,28.026666666666685,1.586666666666667,0.0003619999999999999,74.53083333333333,58,PM2.5
2026-03-12 07:00:00,11.5,82,1.2,36.02666666666667,54.36,84.64666666666666,22.380000000000017,1.4,0.0002853333333333333,75.4375,52,PM10
2026-03-12 08:00:00,13.1,75,2.9,30.380000000000003,47.13333333333333,91.23333333333333,16.25333333333335,1.4,0.00020999999999999998,77.59166666666667,47,无
2026-03-12 09:00:00,14.7,68,1.1,24.64666666666667,39.019999999999996,97.88,10.79333333333335,1.4,0.00020999999999999998,80.70166666666667,40,无
2026-03-12 10:00:00,16.1,62,2.2,19.12666666666667,30.766666666666662,104.42666666666666,9.1,1.4,0.00020999999999999998,84.755,42,无
2026-03-12 11:00:00,17.2,57,5.0,13.60666666666667,25.2,110.03999999999999,9.1,1.7066666666666666,0.00020999999999999998,89.635,45,无
2026-03-12 12:00:00,17.9,54,8.5,13.299999999999999,25.2,113.03999999999999,9.1,1.8866666666666665,0.00020999999999999998,94.5975,47,无
2026-03-12 13:00:00,18.2,53,11.1,13.299999999999999,25.2,113.10000000000001,9.1,2.0666666666666664,0.00020999999999999998,99.2375,50,无
2026-03-12 14:00:00,18.3,52,14.5,13.299999999999999,25.2,113.10000000000001,9.1,2.2466666666666666,0.00020999999999999998,103.43333333333334,53,O3
